Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
30.3,645640.0,601680.0,875.0,466.0,163256.0,145257.0,0.9987590000000001
30.4,1199560.0,52200.0,905.0,518.0,168526.0,145257.0,0.543434
30.5,934480.0,304680.0,928.0,549.0,169974.0,145257.0,0.7947130000000001
30.6,989440.0,260360.0,864.0,565.0,169973.0,146705.0,0.746098
30.7,563200.0,688040.0,873.0,518.0,169973.0,104520.0,0.9901430000000001
30.8,1026200.0,69840.0,909.0,547.0,169973.0,137640.0,0.567743
30.9,872720.0,378280.0,921.0,531.0,171421.0,137768.0,0.864894
31.0,1041840.0,198920.0,869.0,636.0,171420.0,146680.0,0.684216
31.1,541880.0,704640.0,862.0,578.0,171420.0,146680.0,0.983237
31.2,582040.0,672040.0,896.0,616.0,172868.0,148128.0,0.994876
31.3,913920.0,331560.0,930.0,608.0,172868.0,129184.0,0.8205940000000002
31.4,505680.0,749680.0,942.0,550.0,112520.0,148106.0,0.963597
31.5,1074400.0,174560.0,891.0,568.0,155704.0,148106.0,0.658294
31.6,1033920.0,108120.0,960.0,665.0,174315.0,148106.0,0.603442
31.7,631360.0,616720.0,992.0,641.0,175763.0,148106.0,0.9998619999999999
31.8,1125320.0,128320.0,936.0,626.0,175762.0,148106.0,0.612566
31.9,730960.0,81280.0,1009.0,707.0,175762.0,118712.0,0.609838
32.0,918680.0,326840.0,1014.0,676.0,175762.0,118712.0,0.8158
32.1,974960.0,280360.0,942.0,699.0,175761.0,116776.0,0.7655980000000001
32.2,702760.0,450880.0,999.0,686.0,177209.0,75096.0,0.9544989999999999
32.3,1051680.0,210000.0,1022.0,705.0,177209.0,92472.0,0.692024
32.4,629560.0,615000.0,1036.0,664.0,178657.0,92472.0,0.999863
32.5,1173800.0,74080.0,947.0,778.0,178656.0,129352.0,0.562861
32.6,199840.0,1047880.0,1039.0,677.0,178656.0,149517.0,0.6840160000000001
32.7,975640.0,274280.0,1021.0,658.0,178656.0,149517.0,0.7605369999999999
32.8,1239120.0,0.0,950.0,749.0,166040.0,150965.0,0.5
32.9,25840.0,1185000.0,1051.0,696.0,180103.0,150965.0,0.521796
33.0,772840.0,473280.0,1052.0,751.0,180103.0,150965.0,0.9453679999999999
33.1,625120.0,621120.0,1036.0,739.0,132568.0,152413.0,0.99999
33.2,656080.0,595360.0,1054.0,753.0,134016.0,152413.0,0.997651
33.3,555520.0,686560.0,1095.0,751.0,181550.0,153861.0,0.988992
33.4,656600.0,595360.0,1097.0,739.0,95360.0,153861.0,0.997613
33.5,617960.0,631880.0,1054.0,742.0,134456.0,153861.0,0.999876
33.6,537080.0,708080.0,1131.0,698.0,182997.0,153848.0,0.981489
33.7,880360.0,371320.0,1125.0,665.0,182997.0,153848.0,0.8580799999999998
33.8,1165280.0,0.0,1112.0,761.0,120488.0,153848.0,0.5
33.9,272640.0,972600.0,1192.0,703.0,184444.0,155296.0,0.7598980000000001
34.0,650560.0,594040.0,1195.0,766.0,88248.0,155296.0,0.997942
34.1,724400.0,529920.0,1180.0,757.0,93864.0,156744.0,0.976524
34.2,546480.0,703840.0,1243.0,737.0,184443.0,156744.0,0.984407
34.3,716560.0,531840.0,1215.0,757.0,158656.0,156744.0,0.9785749999999999
34.4,477760.0,769840.0,1230.0,707.0,164880.0,156734.0,0.948039
34.5,882520.0,355960.0,1260.0,676.0,184442.0,156734.0,0.846908
34.6,1219600.0,38800.0,1266.0,769.0,185890.0,158182.0,0.531782
34.7,998680.0,245240.0,1271.0,752.0,185890.0,158182.0,0.731598
34.8,866360.0,381640.0,1263.0,754.0,131744.0,158182.0,0.8689209999999999
34.9,976040.0,272720.0,1180.0,753.0,187337.0,158182.0,0.7591800000000001
35.0,717640.0,323680.0,1263.0,774.0,187337.0,126336.0,0.87479
35.1,975360.0,270000.0,1275.0,756.0,154224.0,126336.0,0.7571179999999998
